"","year","country","dengue activity"
"3234",2009,"India",98.016
"3235",2009,"Indonesia",98.016
"3236",2009,"Mexico",98.016
"3237",2009,"Philippines",98.016
"3238",2009,"Singapore",98.016
"3239",2009,"Thailand",98.016
"3240",2009,"Venezuela",98.016
"3241",2009,"Argentina",98.016
"3242",2009,"Bolivia",98.016
"3243",2009,"Brazil",98.016
"3244",2009,"India",98.016
"3245",2009,"Indonesia",98.016
"3246",2009,"Mexico",98.016
"3247",2009,"Philippines",98.016
"3248",2009,"Singapore",98.016
"3249",2009,"Thailand",98.016
"3250",2009,"Venezuela",98.016
"3251",2009,"Argentina",98.016
"3252",2009,"Bolivia",98.016
"3253",2009,"Brazil",98.016
"3254",2009,"India",98.016
"3255",2009,"Indonesia",98.016
"3256",2009,"Mexico",98.016
"3257",2009,"Philippines",98.016
"3258",2009,"Singapore",98.016
"3259",2009,"Thailand",98.016
"3260",2009,"Venezuela",98.016
"3261",2009,"Argentina",98.016
"3262",2009,"Bolivia",98.016
"3263",2009,"Brazil",98.016
"3264",2009,"India",98.016
"3265",2009,"Indonesia",98.016
"3266",2009,"Mexico",98.016
"3267",2009,"Philippines",98.016
"3268",2009,"Singapore",98.016
"3269",2009,"Thailand",98.016
"3270",2009,"Venezuela",98.016
"3271",2009,"Argentina",98.016
"3272",2009,"Bolivia",98.016
"3273",2009,"Brazil",98.016
"3274",2009,"India",98.016
"3275",2009,"Indonesia",98.016
"3276",2009,"Mexico",98.016
"3277",2009,"Philippines",98.016
"3278",2009,"Singapore",98.016
"3279",2009,"Thailand",98.016
"3280",2009,"Venezuela",98.016
"3281",2009,"Argentina",98.016
"3282",2009,"Bolivia",98.016
"3283",2009,"Brazil",98.016
"3284",2009,"India",98.016
"3285",2009,"Indonesia",98.016
"3286",2009,"Mexico",98.016
"3287",2009,"Philippines",98.016
"3288",2009,"Singapore",98.016
"3289",2009,"Thailand",98.016
"3290",2009,"Venezuela",98.016
"3291",2009,"Argentina",98.016
"3292",2009,"Bolivia",98.016
"3293",2009,"Brazil",98.016
"3294",2009,"India",98.016
"3295",2009,"Indonesia",98.016
"3296",2009,"Mexico",98.016
"3297",2009,"Philippines",98.016
"3298",2009,"Singapore",98.016
"3299",2009,"Thailand",98.016
"3300",2009,"Venezuela",98.016
"3301",2009,"Argentina",98.016
"3302",2009,"Bolivia",98.016
"3303",2009,"Brazil",98.016
"3304",2009,"India",98.016
"3305",2009,"Indonesia",98.016
"3306",2009,"Mexico",98.016
"3307",2009,"Philippines",98.016
"3308",2009,"Singapore",98.016
"3309",2009,"Thailand",98.016
"3310",2009,"Venezuela",98.016
"3311",2009,"Argentina",98.016
"3312",2009,"Bolivia",98.016
"3313",2009,"Brazil",98.016
"3314",2009,"India",98.016
"3315",2009,"Indonesia",98.016
"3316",2009,"Mexico",98.016
"3317",2009,"Philippines",98.016
"3318",2009,"Singapore",98.016
"3319",2009,"Thailand",98.016
"3320",2009,"Venezuela",98.016
"3321",2009,"Argentina",98.016
"3322",2009,"Bolivia",98.016
"3323",2009,"Brazil",98.016
"3324",2009,"India",98.016
"3325",2009,"Indonesia",98.016
"3326",2009,"Mexico",98.016
"3327",2009,"Philippines",98.016
"3328",2009,"Singapore",98.016
"3329",2009,"Thailand",98.016
"3330",2009,"Venezuela",98.016
"3331",2009,"Argentina",98.016
"3332",2009,"Bolivia",98.016
"3333",2009,"Brazil",98.016
"3334",2009,"India",98.016
"3335",2009,"Indonesia",98.016
"3336",2009,"Mexico",98.016
"3337",2009,"Philippines",98.016
"3338",2009,"Singapore",98.016
"3339",2009,"Thailand",98.016
"3340",2009,"Venezuela",98.016
"3341",2009,"Argentina",98.016
"3342",2009,"Bolivia",98.016
"3343",2009,"Brazil",98.016
"3344",2009,"India",98.016
"3345",2009,"Indonesia",98.016
"3346",2009,"Mexico",98.016
"3347",2009,"Philippines",98.016
"3348",2009,"Singapore",98.016
"3349",2009,"Thailand",98.016
"3350",2009,"Venezuela",98.016
"3351",2009,"Argentina",98.016
"3352",2009,"Bolivia",98.016
"3353",2009,"Brazil",98.016
"3354",2009,"India",98.016
"3355",2009,"Indonesia",98.016
"3356",2009,"Mexico",98.016
"3357",2009,"Philippines",98.016
"3358",2009,"Singapore",98.016
"3359",2009,"Thailand",98.016
"3360",2009,"Venezuela",98.016
"3361",2009,"Argentina",98.016
"3362",2009,"Bolivia",98.016
"3363",2009,"Brazil",98.016
"3364",2009,"India",98.016
"3365",2009,"Indonesia",98.016
"3366",2009,"Mexico",98.016
"3367",2009,"Philippines",98.016
"3368",2009,"Singapore",98.016
"3369",2009,"Thailand",98.016
"3370",2009,"Venezuela",98.016
"3371",2009,"Argentina",98.016
"3372",2009,"Bolivia",98.016
"3373",2009,"Brazil",98.016
"3374",2009,"India",98.016
"3375",2009,"Indonesia",98.016
"3376",2009,"Mexico",98.016
"3377",2009,"Philippines",98.016
"3378",2009,"Singapore",98.016
"3379",2009,"Thailand",98.016
"3380",2009,"Venezuela",98.016
"3381",2009,"Argentina",98.016
"3382",2009,"Bolivia",98.016
"3383",2009,"Brazil",98.016
"3384",2009,"India",98.016
"3385",2009,"Indonesia",98.016
"3386",2009,"Mexico",98.016
"3387",2009,"Philippines",98.016
"3388",2009,"Singapore",98.016
"3389",2009,"Thailand",98.016
"3390",2009,"Venezuela",98.016
"3391",2009,"Argentina",98.016
"3392",2009,"Bolivia",98.016
"3393",2009,"Brazil",98.016
"3394",2009,"India",98.016
"3395",2009,"Indonesia",98.016
"3396",2009,"Mexico",98.016
"3397",2009,"Philippines",98.016
"3398",2009,"Singapore",98.016
"3399",2009,"Thailand",98.016
"3400",2009,"Venezuela",98.016
"3401",2009,"Argentina",98.016
"3402",2009,"Bolivia",98.016
"3403",2009,"Brazil",98.016
"3404",2009,"India",98.016
"3405",2009,"Indonesia",98.016
"3406",2009,"Mexico",98.016
"3407",2009,"Philippines",98.016
"3408",2009,"Singapore",98.016
"3409",2009,"Thailand",98.016
"3410",2009,"Venezuela",98.016
"3411",2009,"Argentina",98.016
"3412",2009,"Bolivia",98.016
"3413",2009,"Brazil",98.016
"3414",2009,"India",98.016
"3415",2009,"Indonesia",98.016
"3416",2009,"Mexico",98.016
"3417",2009,"Philippines",98.016
"3418",2009,"Singapore",98.016
"3419",2009,"Thailand",98.016
"3420",2009,"Venezuela",98.016
"3421",2009,"Argentina",98.016
"3422",2009,"Bolivia",98.016
"3423",2009,"Brazil",98.016
"3424",2009,"India",98.016
"3425",2009,"Indonesia",98.016
"3426",2009,"Mexico",98.016
"3427",2009,"Philippines",98.016
"3428",2009,"Singapore",98.016
"3429",2009,"Thailand",98.016
"3430",2009,"Venezuela",98.016
"3431",2009,"Argentina",98.016
"3432",2009,"Bolivia",98.016
"3433",2009,"Brazil",98.016
"3434",2009,"India",98.016
"3435",2009,"Indonesia",98.016
"3436",2009,"Mexico",98.016
"3437",2009,"Philippines",98.016
"3438",2009,"Singapore",98.016
"3439",2009,"Thailand",98.016
"3440",2009,"Venezuela",98.016
"3441",2009,"Argentina",98.016
"3442",2009,"Bolivia",98.016
"3443",2009,"Brazil",98.016
"3444",2009,"India",98.016
"3445",2009,"Indonesia",98.016
"3446",2009,"Mexico",98.016
"3447",2009,"Philippines",98.016
"3448",2009,"Singapore",98.016
"3449",2009,"Thailand",98.016
"3450",2009,"Venezuela",98.016
"3451",2009,"Argentina",98.016
"3452",2009,"Bolivia",98.016
"3453",2009,"Brazil",98.016
"3454",2009,"India",98.016
"3455",2009,"Indonesia",98.016
"3456",2009,"Mexico",98.016
"3457",2009,"Philippines",98.016
"3458",2009,"Singapore",98.016
"3459",2009,"Thailand",98.016
"3460",2009,"Venezuela",98.016
"3461",2009,"Argentina",98.016
"3462",2009,"Bolivia",98.016
"3463",2009,"Brazil",98.016
"3464",2009,"India",98.016
"3465",2009,"Indonesia",98.016
"3466",2009,"Mexico",98.016
"3467",2009,"Philippines",98.016
"3468",2009,"Singapore",98.016
"3469",2009,"Thailand",98.016
"3470",2009,"Venezuela",98.016
"3471",2009,"Argentina",98.016
"3472",2009,"Bolivia",98.016
"3473",2009,"Brazil",98.016
"3474",2009,"India",98.016
"3475",2009,"Indonesia",98.016
"3476",2009,"Mexico",98.016
"3477",2009,"Philippines",98.016
"3478",2009,"Singapore",98.016
"3479",2009,"Thailand",98.016
"3480",2009,"Venezuela",98.016
"3481",2009,"Argentina",98.016
"3482",2009,"Bolivia",98.016
"3483",2009,"Brazil",98.016
"3484",2009,"India",98.016
"3485",2009,"Indonesia",98.016
"3486",2009,"Mexico",98.016
"3487",2009,"Philippines",98.016
"3488",2009,"Singapore",98.016
"3489",2009,"Thailand",98.016
"3490",2009,"Venezuela",98.016
"3491",2009,"Argentina",98.016
"3492",2009,"Bolivia",98.016
"3493",2009,"Brazil",98.016
"3494",2009,"India",98.016
"3495",2009,"Indonesia",98.016
"3496",2009,"Mexico",98.016
"3497",2009,"Philippines",98.016
"3498",2009,"Singapore",98.016
"3499",2009,"Thailand",98.016
"3500",2009,"Venezuela",98.016
"3501",2009,"Argentina",98.016
"3502",2009,"Bolivia",98.016
"3503",2009,"Brazil",98.016
"3504",2009,"India",98.016
"3505",2009,"Indonesia",98.016
"3506",2009,"Mexico",98.016
"3507",2009,"Philippines",98.016
"3508",2009,"Singapore",98.016
"3509",2009,"Thailand",98.016
"3510",2009,"Venezuela",98.016
"3511",2009,"Argentina",98.016
"3512",2009,"Bolivia",98.016
"3513",2009,"Brazil",98.016
"3514",2009,"India",98.016
"3515",2009,"Indonesia",98.016
"3516",2009,"Mexico",98.016
"3517",2009,"Philippines",98.016
"3518",2009,"Singapore",98.016
"3519",2009,"Thailand",98.016
"3520",2009,"Venezuela",98.016
"3521",2009,"Argentina",98.016
"3522",2009,"Bolivia",98.016
"3523",2009,"Brazil",98.016
"3524",2009,"India",98.016
"3525",2009,"Indonesia",98.016
"3526",2009,"Mexico",98.016
"3527",2009,"Philippines",98.016
"3528",2009,"Singapore",98.016
"3529",2009,"Thailand",98.016
"3530",2009,"Venezuela",98.016
"3531",2009,"Argentina",98.016
"3532",2009,"Bolivia",98.016
"3533",2009,"Brazil",98.016
"3534",2009,"India",98.016
"3535",2009,"Indonesia",98.016
"3536",2009,"Mexico",98.016
"3537",2009,"Philippines",98.016
"3538",2009,"Singapore",98.016
"3539",2009,"Thailand",98.016
"3540",2009,"Venezuela",98.016
"3541",2009,"Argentina",98.016
"3542",2009,"Bolivia",98.016
"3543",2009,"Brazil",98.016
"3544",2009,"India",98.016
"3545",2009,"Indonesia",98.016
"3546",2009,"Mexico",98.016
"3547",2009,"Philippines",98.016
"3548",2009,"Singapore",98.016
"3549",2009,"Thailand",98.016
"3550",2009,"Venezuela",98.016
"3551",2009,"Argentina",98.016
"3552",2009,"Bolivia",98.016
"3553",2009,"Brazil",98.016
"3554",2009,"India",98.016
"3555",2009,"Indonesia",98.016
"3556",2009,"Mexico",98.016
"3557",2009,"Philippines",98.016
"3558",2009,"Singapore",98.016
"3559",2009,"Thailand",98.016
"3560",2009,"Venezuela",98.016
"3561",2009,"Argentina",98.016
"3562",2009,"Bolivia",98.016
"3563",2009,"Brazil",98.016
"3564",2009,"India",98.016
"3565",2009,"Indonesia",98.016
"3566",2009,"Mexico",98.016
"3567",2009,"Philippines",98.016
"3568",2009,"Singapore",98.016
"3569",2009,"Thailand",98.016
"3570",2009,"Venezuela",98.016
"3571",2009,"Argentina",98.016
"3572",2009,"Bolivia",98.016
"3573",2009,"Brazil",98.016
"3574",2009,"India",98.016
"3575",2009,"Indonesia",98.016
"3576",2009,"Mexico",98.016
"3577",2009,"Philippines",98.016
"3578",2009,"Singapore",98.016
"3579",2009,"Thailand",98.016
"3580",2009,"Venezuela",98.016
"3581",2009,"Argentina",98.016
"3582",2009,"Bolivia",98.016
"3583",2009,"Brazil",98.016
"3584",2009,"India",98.016
"3585",2009,"Indonesia",98.016
"3586",2009,"Mexico",98.016
"3587",2009,"Philippines",98.016
"3588",2009,"Singapore",98.016
"3589",2009,"Thailand",98.016
"3590",2009,"Venezuela",98.016
"3591",2009,"Argentina",98.016
"3592",2009,"Bolivia",98.016
"3593",2009,"Brazil",98.016
"3594",2009,"India",98.016
"3595",2009,"Indonesia",98.016
"3596",2009,"Mexico",98.016
"3597",2009,"Philippines",98.016
"3598",2009,"Singapore",98.016
"3599",2009,"Thailand",98.016
"3600",2009,"Venezuela",98.016
"3601",2009,"Argentina",98.016
"3602",2009,"Bolivia",98.016
"3603",2009,"Brazil",98.016
"3604",2009,"India",98.016
"3605",2009,"Indonesia",98.016
"3606",2009,"Mexico",98.016
"3607",2009,"Philippines",98.016
"3608",2009,"Singapore",98.016
"3609",2009,"Thailand",98.016
"3610",2009,"Venezuela",98.016
"3611",2009,"Argentina",98.016
"3612",2009,"Bolivia",98.016
"3613",2009,"Brazil",98.016
"3614",2009,"India",98.016
"3615",2009,"Indonesia",98.016
"3616",2009,"Mexico",98.016
"3617",2009,"Philippines",98.016
"3618",2009,"Singapore",98.016
"3619",2009,"Thailand",98.016
"3620",2009,"Venezuela",98.016
"3621",2009,"Argentina",98.016
"3622",2009,"Bolivia",98.016
"3623",2009,"Brazil",98.016
"3624",2009,"India",98.016
"3625",2009,"Indonesia",98.016
"3626",2009,"Mexico",98.016
"3627",2009,"Philippines",98.016
"3628",2009,"Singapore",98.016
"3629",2009,"Thailand",98.016
"3630",2009,"Venezuela",98.016
"3631",2009,"Argentina",98.016
"3632",2009,"Bolivia",98.016
"3633",2009,"Brazil",98.016
"3634",2009,"India",98.016
"3635",2009,"Indonesia",98.016
"3636",2009,"Mexico",98.016
"3637",2009,"Philippines",98.016
"3638",2009,"Singapore",98.016
"3639",2009,"Thailand",98.016
"3640",2009,"Venezuela",98.016
"3641",2009,"Argentina",98.016
"3642",2009,"Bolivia",98.016
"3643",2009,"Brazil",98.016
"3644",2009,"India",98.016
"3645",2009,"Indonesia",98.016
"3646",2009,"Mexico",98.016
"3647",2009,"Philippines",98.016
"3648",2009,"Singapore",98.016
"3649",2009,"Thailand",98.016
"3650",2009,"Venezuela",98.016
"3651",2009,"Argentina",98.016
"3652",2009,"Bolivia",98.016
"3653",2009,"Brazil",98.016
"3654",2009,"India",98.016
"3655",2009,"Indonesia",98.016
"3656",2009,"Mexico",98.016
"3657",2009,"Philippines",98.016
"3658",2009,"Singapore",98.016
"3659",2009,"Thailand",98.016
"3660",2009,"Venezuela",98.016
"3661",2010,"Argentina",103.192
"3662",2010,"Bolivia",103.192
"3663",2010,"Brazil",103.192
"3664",2010,"India",103.192
"3665",2010,"Indonesia",103.192
"3666",2010,"Mexico",103.192
"3667",2010,"Philippines",103.192
"3668",2010,"Singapore",103.192
"3669",2010,"Thailand",103.192
"3670",2010,"Venezuela",103.192
"3671",2010,"Argentina",103.192
"3672",2010,"Bolivia",103.192
"3673",2010,"Brazil",103.192
"3674",2010,"India",103.192
"3675",2010,"Indonesia",103.192
"3676",2010,"Mexico",103.192
"3677",2010,"Philippines",103.192
"3678",2010,"Singapore",103.192
"3679",2010,"Thailand",103.192
"3680",2010,"Venezuela",103.192
"3681",2010,"Argentina",103.192
"3682",2010,"Bolivia",103.192
"3683",2010,"Brazil",103.192
"3684",2010,"India",103.192
"3685",2010,"Indonesia",103.192
"3686",2010,"Mexico",103.192
"3687",2010,"Philippines",103.192
"3688",2010,"Singapore",103.192
"3689",2010,"Thailand",103.192
"3690",2010,"Venezuela",103.192
"3691",2010,"Argentina",103.192
"3692",2010,"Bolivia",103.192
"3693",2010,"Brazil",103.192
"3694",2010,"India",103.192
"3695",2010,"Indonesia",103.192
"3696",2010,"Mexico",103.192
"3697",2010,"Philippines",103.192
"3698",2010,"Singapore",103.192
"3699",2010,"Thailand",103.192
"3700",2010,"Venezuela",103.192
"3701",2010,"Argentina",103.192
"3702",2010,"Bolivia",103.192
"3703",2010,"Brazil",103.192
"3704",2010,"India",103.192
"3705",2010,"Indonesia",103.192
"3706",2010,"Mexico",103.192
"3707",2010,"Philippines",103.192
"3708",2010,"Singapore",103.192
"3709",2010,"Thailand",103.192
"3710",2010,"Venezuela",103.192
"3711",2010,"Argentina",103.192
"3712",2010,"Bolivia",103.192
"3713",2010,"Brazil",103.192
"3714",2010,"India",103.192
"3715",2010,"Indonesia",103.192
"3716",2010,"Mexico",103.192
"3717",2010,"Philippines",103.192
"3718",2010,"Singapore",103.192
"3719",2010,"Thailand",103.192
"3720",2010,"Venezuela",103.192
"3721",2010,"Argentina",103.192
"3722",2010,"Bolivia",103.192
"3723",2010,"Brazil",103.192
"3724",2010,"India",103.192
"3725",2010,"Indonesia",103.192
"3726",2010,"Mexico",103.192
"3727",2010,"Philippines",103.192
"3728",2010,"Singapore",103.192
"3729",2010,"Thailand",103.192
"3730",2010,"Venezuela",103.192
"3731",2010,"Argentina",103.192
"3732",2010,"Bolivia",103.192
"3733",2010,"Brazil",103.192
"3734",2010,"India",103.192
"3735",2010,"Indonesia",103.192
"3736",2010,"Mexico",103.192
"3737",2010,"Philippines",103.192
"3738",2010,"Singapore",103.192
"3739",2010,"Thailand",103.192
"3740",2010,"Venezuela",103.192
"3741",2010,"Argentina",103.192
"3742",2010,"Bolivia",103.192
"3743",2010,"Brazil",103.192
"3744",2010,"India",103.192
"3745",2010,"Indonesia",103.192
"3746",2010,"Mexico",103.192
"3747",2010,"Philippines",103.192
"3748",2010,"Singapore",103.192
"3749",2010,"Thailand",103.192
"3750",2010,"Venezuela",103.192
"3751",2010,"Argentina",103.192
"3752",2010,"Bolivia",103.192
"3753",2010,"Brazil",103.192
"3754",2010,"India",103.192
"3755",2010,"Indonesia",103.192
"3756",2010,"Mexico",103.192
"3757",2010,"Philippines",103.192
"3758",2010,"Singapore",103.192
"3759",2010,"Thailand",103.192
"3760",2010,"Venezuela",103.192
"3761",2010,"Argentina",103.192
"3762",2010,"Bolivia",103.192
"3763",2010,"Brazil",103.192
"3764",2010,"India",103.192
"3765",2010,"Indonesia",103.192
"3766",2010,"Mexico",103.192
"3767",2010,"Philippines",103.192
"3768",2010,"Singapore",103.192
"3769",2010,"Thailand",103.192
"3770",2010,"Venezuela",103.192
"3771",2010,"Argentina",103.192
"3772",2010,"Bolivia",103.192
"3773",2010,"Brazil",103.192
"3774",2010,"India",103.192
"3775",2010,"Indonesia",103.192
"3776",2010,"Mexico",103.192
"3777",2010,"Philippines",103.192
"3778",2010,"Singapore",103.192
"3779",2010,"Thailand",103.192
"3780",2010,"Venezuela",103.192
"3781",2010,"Argentina",103.192
"3782",2010,"Bolivia",103.192
"3783",2010,"Brazil",103.192
"3784",2010,"India",103.192
"3785",2010,"Indonesia",103.192
"3786",2010,"Mexico",103.192
"3787",2010,"Philippines",103.192
"3788",2010,"Singapore",103.192
"3789",2010,"Thailand",103.192
"3790",2010,"Venezuela",103.192
"3791",2010,"Argentina",103.192
"3792",2010,"Bolivia",103.192
"3793",2010,"Brazil",103.192
"3794",2010,"India",103.192
"3795",2010,"Indonesia",103.192
"3796",2010,"Mexico",103.192
"3797",2010,"Philippines",103.192
"3798",2010,"Singapore",103.192
"3799",2010,"Thailand",103.192
"3800",2010,"Venezuela",103.192
"3801",2010,"Argentina",103.192
"3802",2010,"Bolivia",103.192
"3803",2010,"Brazil",103.192
"3804",2010,"India",103.192
"3805",2010,"Indonesia",103.192
"3806",2010,"Mexico",103.192
"3807",2010,"Philippines",103.192
"3808",2010,"Singapore",103.192
"3809",2010,"Thailand",103.192
"3810",2010,"Venezuela",103.192
"3811",2010,"Argentina",103.192
"3812",2010,"Bolivia",103.192
"3813",2010,"Brazil",103.192
"3814",2010,"India",103.192
"3815",2010,"Indonesia",103.192
"3816",2010,"Mexico",103.192
"3817",2010,"Philippines",103.192
"3818",2010,"Singapore",103.192
"3819",2010,"Thailand",103.192
"3820",2010,"Venezuela",103.192
"3821",2010,"Argentina",103.192
"3822",2010,"Bolivia",103.192
"3823",2010,"Brazil",103.192
"3824",2010,"India",103.192
"3825",2010,"Indonesia",103.192
"3826",2010,"Mexico",103.192
"3827",2010,"Philippines",103.192
"3828",2010,"Singapore",103.192
"3829",2010,"Thailand",103.192
"3830",2010,"Venezuela",103.192
"3831",2010,"Argentina",103.192
"3832",2010,"Bolivia",103.192
"3833",2010,"Brazil",103.192
"3834",2010,"India",103.192
"3835",2010,"Indonesia",103.192
"3836",2010,"Mexico",103.192
"3837",2010,"Philippines",103.192
"3838",2010,"Singapore",103.192
"3839",2010,"Thailand",103.192
"3840",2010,"Venezuela",103.192
"3841",2010,"Argentina",103.192
"3842",2010,"Bolivia",103.192
"3843",2010,"Brazil",103.192
"3844",2010,"India",103.192
"3845",2010,"Indonesia",103.192
"3846",2010,"Mexico",103.192
"3847",2010,"Philippines",103.192
"3848",2010,"Singapore",103.192
"3849",2010,"Thailand",103.192
"3850",2010,"Venezuela",103.192
"3851",2010,"Argentina",103.192
"3852",2010,"Bolivia",103.192
"3853",2010,"Brazil",103.192
"3854",2010,"India",103.192
"3855",2010,"Indonesia",103.192
"3856",2010,"Mexico",103.192
"3857",2010,"Philippines",103.192
"3858",2010,"Singapore",103.192
"3859",2010,"Thailand",103.192
"3860",2010,"Venezuela",103.192
"3861",2010,"Argentina",103.192
"3862",2010,"Bolivia",103.192
"3863",2010,"Brazil",103.192
"3864",2010,"India",103.192
"3865",2010,"Indonesia",103.192
"3866",2010,"Mexico",103.192
"3867",2010,"Philippines",103.192
"3868",2010,"Singapore",103.192
"3869",2010,"Thailand",103.192
"3870",2010,"Venezuela",103.192
"3871",2010,"Argentina",103.192
"3872",2010,"Bolivia",103.192
"3873",2010,"Brazil",103.192
"3874",2010,"India",103.192
"3875",2010,"Indonesia",103.192
"3876",2010,"Mexico",103.192
"3877",2010,"Philippines",103.192
"3878",2010,"Singapore",103.192
"3879",2010,"Thailand",103.192
"3880",2010,"Venezuela",103.192
"3881",2010,"Argentina",103.192
"3882",2010,"Bolivia",103.192
"3883",2010,"Brazil",103.192
"3884",2010,"India",103.192
"3885",2010,"Indonesia",103.192
"3886",2010,"Mexico",103.192
"3887",2010,"Philippines",103.192
"3888",2010,"Singapore",103.192
"3889",2010,"Thailand",103.192
"3890",2010,"Venezuela",103.192
"3891",2010,"Argentina",103.192
"3892",2010,"Bolivia",103.192
"3893",2010,"Brazil",103.192
"3894",2010,"India",103.192
"3895",2010,"Indonesia",103.192
"3896",2010,"Mexico",103.192
"3897",2010,"Philippines",103.192
"3898",2010,"Singapore",103.192
"3899",2010,"Thailand",103.192
"3900",2010,"Venezuela",103.192
"3901",2010,"Argentina",103.192
"3902",2010,"Bolivia",103.192
"3903",2010,"Brazil",103.192
"3904",2010,"India",103.192
"3905",2010,"Indonesia",103.192
"3906",2010,"Mexico",103.192
"3907",2010,"Philippines",103.192
"3908",2010,"Singapore",103.192
"3909",2010,"Thailand",103.192
"3910",2010,"Venezuela",103.192
"3911",2010,"Argentina",103.192
"3912",2010,"Bolivia",103.192
"3913",2010,"Brazil",103.192
"3914",2010,"India",103.192
"3915",2010,"Indonesia",103.192
"3916",2010,"Mexico",103.192
"3917",2010,"Philippines",103.192
"3918",2010,"Singapore",103.192
"3919",2010,"Thailand",103.192
"3920",2010,"Venezuela",103.192
"3921",2010,"Argentina",103.192
"3922",2010,"Bolivia",103.192
"3923",2010,"Brazil",103.192
"3924",2010,"India",103.192
"3925",2010,"Indonesia",103.192
"3926",2010,"Mexico",103.192
"3927",2010,"Philippines",103.192
"3928",2010,"Singapore",103.192
"3929",2010,"Thailand",103.192
"3930",2010,"Venezuela",103.192
"3931",2010,"Argentina",103.192
"3932",2010,"Bolivia",103.192
"3933",2010,"Brazil",103.192
"3934",2010,"India",103.192
"3935",2010,"Indonesia",103.192
"3936",2010,"Mexico",103.192
"3937",2010,"Philippines",103.192
"3938",2010,"Singapore",103.192
"3939",2010,"Thailand",103.192
"3940",2010,"Venezuela",103.192
"3941",2010,"Argentina",103.192
"3942",2010,"Bolivia",103.192
"3943",2010,"Brazil",103.192
"3944",2010,"India",103.192
"3945",2010,"Indonesia",103.192
"3946",2010,"Mexico",103.192
"3947",2010,"Philippines",103.192
"3948",2010,"Singapore",103.192
"3949",2010,"Thailand",103.192
"3950",2010,"Venezuela",103.192
"3951",2010,"Argentina",103.192
"3952",2010,"Bolivia",103.192
"3953",2010,"Brazil",103.192
"3954",2010,"India",103.192
"3955",2010,"Indonesia",103.192
"3956",2010,"Mexico",103.192
"3957",2010,"Philippines",103.192
"3958",2010,"Singapore",103.192
"3959",2010,"Thailand",103.192
"3960",2010,"Venezuela",103.192
"3961",2010,"Argentina",103.192
"3962",2010,"Bolivia",103.192
"3963",2010,"Brazil",103.192
"3964",2010,"India",103.192
"3965",2010,"Indonesia",103.192
"3966",2010,"Mexico",103.192
"3967",2010,"Philippines",103.192
"3968",2010,"Singapore",103.192
"3969",2010,"Thailand",103.192
"3970",2010,"Venezuela",103.192
"3971",2010,"Argentina",103.192
"3972",2010,"Bolivia",103.192
"3973",2010,"Brazil",103.192
"3974",2010,"India",103.192
"3975",2010,"Indonesia",103.192
"3976",2010,"Mexico",103.192
"3977",2010,"Philippines",103.192
"3978",2010,"Singapore",103.192
"3979",2010,"Thailand",103.192
"3980",2010,"Venezuela",103.192
"3981",2010,"Argentina",103.192
"3982",2010,"Bolivia",103.192
"3983",2010,"Brazil",103.192
"3984",2010,"India",103.192
"3985",2010,"Indonesia",103.192
"3986",2010,"Mexico",103.192
"3987",2010,"Philippines",103.192
"3988",2010,"Singapore",103.192
"3989",2010,"Thailand",103.192
"3990",2010,"Venezuela",103.192
"3991",2010,"Argentina",103.192
"3992",2010,"Bolivia",103.192
"3993",2010,"Brazil",103.192
"3994",2010,"India",103.192
"3995",2010,"Indonesia",103.192
"3996",2010,"Mexico",103.192
"3997",2010,"Philippines",103.192
"3998",2010,"Singapore",103.192
"3999",2010,"Thailand",103.192
"4000",2010,"Venezuela",103.192
"4001",2010,"Argentina",103.192
"4002",2010,"Bolivia",103.192
"4003",2010,"Brazil",103.192
"4004",2010,"India",103.192
"4005",2010,"Indonesia",103.192
"4006",2010,"Mexico",103.192
"4007",2010,"Philippines",103.192
"4008",2010,"Singapore",103.192
"4009",2010,"Thailand",103.192
"4010",2010,"Venezuela",103.192
"4011",2010,"Argentina",103.192
"4012",2010,"Bolivia",103.192
"4013",2010,"Brazil",103.192
"4014",2010,"India",103.192
"4015",2010,"Indonesia",103.192
"4016",2010,"Mexico",103.192
"4017",2010,"Philippines",103.192
"4018",2010,"Singapore",103.192
"4019",2010,"Thailand",103.192
"4020",2010,"Venezuela",103.192
"4021",2010,"Argentina",103.192
"4022",2010,"Bolivia",103.192
"4023",2010,"Brazil",103.192
"4024",2010,"India",103.192
"4025",2010,"Indonesia",103.192
"4026",2010,"Mexico",103.192
"4027",2010,"Philippines",103.192
"4028",2010,"Singapore",103.192
"4029",2010,"Thailand",103.192
"4030",2010,"Venezuela",103.192
"4031",2010,"Argentina",103.192
"4032",2010,"Bolivia",103.192
"4033",2010,"Brazil",103.192
"4034",2010,"India",103.192
"4035",2010,"Indonesia",103.192
"4036",2010,"Mexico",103.192
"4037",2010,"Philippines",103.192
"4038",2010,"Singapore",103.192
"4039",2010,"Thailand",103.192
"4040",2010,"Venezuela",103.192
"4041",2010,"Argentina",103.192
"4042",2010,"Bolivia",103.192
"4043",2010,"Brazil",103.192
"4044",2010,"India",103.192
"4045",2010,"Indonesia",103.192
"4046",2010,"Mexico",103.192
"4047",2010,"Philippines",103.192
"4048",2010,"Singapore",103.192
"4049",2010,"Thailand",103.192
"4050",2010,"Venezuela",103.192
"4051",2010,"Argentina",103.192
"4052",2010,"Bolivia",103.192
"4053",2010,"Brazil",103.192
"4054",2010,"India",103.192
"4055",2010,"Indonesia",103.192
